latObj,lonObj,altObj,latCurrent,lonCurrent,altCurrent,velObj,velCurrent
49.3942887, 2.7119616, 100.114, 49.3943354, 2.7107773, 99.83, 210, 206.0791015625
49.3942887, 2.7119616, 100.114, 49.3943386, 2.7107854, 99.813, 210, 206.0546875
49.3942887, 2.7119616, 100.114, 49.3943408, 2.7107912, 99.803, 210, 206.0302734375
49.3942887, 2.7119616, 100.114, 49.3943419, 2.7107941, 99.798, 210, 206.0302734375
49.3942887, 2.7119616, 100.114, 49.3943427, 2.7107965, 99.794, 210, 206.005859375
49.3942887, 2.7119616, 100.114, 49.3943437, 2.7107994, 99.79, 210, 206.005859375
49.3942887, 2.7119616, 100.114, 49.3943445, 2.7108019, 99.787, 210, 206.005859375
49.3942887, 2.7119616, 100.114, 49.3943455, 2.7108048, 99.783, 210, 205.9814453125
49.3942887, 2.7119616, 100.114, 49.3943481, 2.7108137, 99.775, 210, 205.95703125
49.3942887, 2.7119616, 100.114, 49.3943498, 2.7108196, 99.772, 210, 205.9326171875
49.3942887, 2.7119616, 100.114, 49.3943505, 2.7108226, 99.771, 210, 205.9326171875
49.3942887, 2.7119616, 100.114, 49.3943511, 2.7108251, 99.77, 210, 205.908203125
49.3942887, 2.7119616, 100.114, 49.3943518, 2.7108281, 99.77, 210, 205.908203125
49.3942887, 2.7119616, 100.114, 49.3943524, 2.7108306, 99.77, 210, 205.908203125
49.3942887, 2.7119616, 100.114, 49.3943542, 2.7108392, 99.772, 210, 205.8837890625
49.3942887, 2.7119616, 100.114, 49.3943549, 2.7108427, 99.774, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.3943553, 2.7108452, 99.775, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.3943558, 2.7108483, 99.778, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.3943563, 2.7108508, 99.78, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.3943571, 2.7108569, 99.786, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3943579, 2.7108625, 99.793, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3943583, 2.7108661, 99.798, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3943585, 2.7108686, 99.802, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3943588, 2.7108717, 99.807, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3943591, 2.7108748, 99.812, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3943593, 2.7108773, 99.817, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3943595, 2.7108804, 99.822, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3943599, 2.7108891, 99.84, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.39436, 2.7108953, 99.855, 210, 205.8349609375
49.3942887, 2.7119616, 100.114, 49.3943601, 2.7108989, 99.863, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.3943601, 2.7109014, 99.87, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.39436, 2.710905, 99.879, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.39436, 2.7109076, 99.886, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.3943598, 2.7109138, 99.903, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.3943597, 2.7109163, 99.911, 210, 205.859375
49.3942887, 2.7119616, 100.114, 49.3943595, 2.7109189, 99.918, 210, 205.8837890625
